Anyo,Fecha,Plataforma,Region,Departamento,Municipio,Transportadora,Categoria,Productos,Cantidad,Descuento,Venta,Profit
Dieciocho,22/09/2018,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Estanteria,2,0.2,1683136,589097.6
Dieciocho,22/09/2018,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Impresora Tirillas,4,0,26080,11475.2
Dieciocho,22/09/2018,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Electrodomesticos,Neveras,4,0.1,1159056,167419.2
Dieciocho,23/09/2018,MercadoLibre,Andina,Antioquia,Itagui,Envia+4,Electrodomesticos,Aire Acondicionado,3,0.15,871998,41035.2
Dieciocho,23/09/2018,MercadoLibre,Andina,Antioquia,Itagui,Envia+4,Industrial,Drones,2,0.2,167968,62988
Dieciocho,23/09/2018,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Equipo para Comercio,Estanteria,3,0.7,23346,-7782
Dieciocho,23/09/2018,MercadoLibre,Andina,Boyaca,Aquitania,Envia+4,Equipo para Comercio,Papel Termico,9,0.2,57600,20160
Dieciocho,23/09/2018,MercadoLibre,Andina,Santander,Barrancabermeja,Envia+4,Equipo para Comercio,Estanteria,4,0.7,75792,-29053.6
Dieciocho,23/09/2018,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Equipo para Comercio,Estanteria,6,0.2,99264,33501.6
Dieciocho,23/09/2018,MercadoLibre,Amazonia,Guaviare,Miraflores,Envia-3,Equipo para Comercio,Impresora Tirillas,3,0,19680,5707.2
Dieciocho,23/09/2018,MercadoLibre,Andina,Antioquia,Medellin,Servientrega+3,Equipo para Comercio,Estanteria,2,0.2,553568,179909.6
Dieciocho,24/09/2018,MercadoLibre,Andina,Antioquia,Bello,Envia+4,Equipo para Comercio,Etiquetado Mercancia,4,0,423920,16956.8
Dieciocho,25/09/2018,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Equipo para Comercio,Papel Termico,8,0.2,67584,21120
Dieciocho,25/09/2018,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Electrodomesticos,Aire Acondicionado,2,0.32,601065.6,-19446.24
Dieciocho,25/09/2018,MercadoLibre,Caribe,Atlantico,Barranquilla,Envia+4,Equipo para Comercio,Estanteria,3,0.8,17136,-14565.6
Dieciocho,25/09/2018,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Equipo para Comercio,Basculas,2,0.2,6528,2203.2
Dieciocho,25/09/2018,MercadoLibre,Amazonia,Caqueta,Florencia,Envia+4,Equipo para Comercio,Impresora Tirillas,2,0.2,29152,4737.2
Dieciocho,26/09/2018,MercadoLibre,Andina,Antioquia,Medellin,Servientrega+3,Electrodomesticos,Neveras,2,0.2,291136,0
Dieciocho,26/09/2018,MercadoLibre,Caribe,Sucre,Los Palmitos,Envia+4,Equipo para Comercio,Estanteria,4,0.7,12672,-4646.4
Dieciocho,26/09/2018,MercadoLibre,Andina,Santander,Bucaramanga,Servientrega+3,Equipo para Comercio,Maquinas de Cobro ,3,0.2,287904,28790.4
Dieciocho,26/09/2018,MercadoLibre,Pacifica,Valle del Cauca,Cali,Envia+4,Equipo para Comercio,Etiquetado Mercancia,2,0,620240,161262.4
Dieciocho,26/09/2018,MercadoLibre,Andina,Antioquia,Itagui,Envia-3,Electrodomesticos,Neveras,3,0.2,1171104,146388
Dieciocho,26/09/2018,MercadoLibre,Andina,Antioquia,Itagui,Envia-3,Equipo para Comercio,Papel Termico,3,0,38880,18662.4
Dieciocho,26/09/2018,MercadoLibre,Andina,Norte de Santander,Cucuta,Servientrega-2,Equipo para Comercio,Estanteria,11,0.7,137082,-10509.62
Dieciocho,26/09/2018,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Electrodomesticos,Repuestos,1,0.2,42368,9532.8
Dieciocho,26/09/2018,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Equipo para Comercio,Maquinas de Cobro ,6,0.2,82752,6206.4
Dieciocho,26/09/2018,MercadoLibre,Andina,Boyaca,Aquitania,Envia+4,Equipo para Comercio,Maquinas de Cobro ,6,0.2,33408,2505.6
Dieciocho,26/09/2018,MercadoLibre,Andina,Boyaca,Aquitania,Envia+4,Industrial,Impresoras,2,0.2,6304,945.6
Dieciocho,26/09/2018,MercadoLibre,Andina,Boyaca,Aquitania,Envia+4,Equipo para Comercio,Papel Termico,4,0.2,65792,22204.8
Dieciocho,26/09/2018,MercadoLibre,Caribe,Atlantico,Barranquilla,Envia+4,Industrial,Impresoras,11,0.2,307648,76912
Dieciocho,27/09/2018,MercadoLibre,Pacifica,Choco,Atrato,Envia+4,Electrodomesticos,Repuestos,3,0,175080,75284.4
Dieciocho,27/09/2018,MercadoLibre,Andina,Antioquia,Itagui,Envia+4,Electrodomesticos,Neveras,5,0.2,1207840,90588
Dieciocho,27/09/2018,MercadoLibre,Andina,Antioquia,Itagui,Envia+4,Equipo para Comercio,Papel Termico,2,0,163960,80340.4
Dieciocho,28/09/2018,MercadoLibre,Andina,Huila,Neiva,Envia+4,Equipo para Comercio,Etiquetado Mercancia,3,0,92520,24980.4
Dieciocho,28/09/2018,MercadoLibre,Andina,Norte de Santander,Cucuta,Envia+4,Equipo para Comercio,Papel Termico,8,0.2,192512,62566.4
Dieciocho,28/09/2018,MercadoLibre,Andina,Norte de Santander,Cucuta,Envia+4,Equipo para Comercio,Papel Termico,2,0.2,21376,7481.6
Dieciocho,28/09/2018,MercadoLibre,Caribe,Bolivar,Rio Viejo,Envia+4,Electrodomesticos,Repuestos,4,0.2,674176,33708.8
Dieciocho,29/09/2018,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Electrodomesticos,Repuestos,2,0,409200,106392
Dieciocho,29/09/2018,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Equipo para Comercio,Luces,4,0,17440,5755.2
Dieciocho,29/09/2018,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Equipo para Comercio,Papel Termico,1,0,12960,6220.8
Dieciocho,29/09/2018,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Industrial,Corte laser,2,0.2,1372640,446108
Dieciocho,29/09/2018,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Equipo para Comercio,Etiquetado Mercancia,1,0,124360,33577.2
Dieciocho,29/09/2018,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Equipo para Comercio,Impresora Tirillas,3,0.2,8448,2956.8
Dieciocho,29/09/2018,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Electrodomesticos,Lavadoras,2,0.4,818544,-16370.88
Dieciocho,29/09/2018,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Equipo para Comercio,Extractores de Polvo,11,0.2,110880,36036
Dieciocho,29/09/2018,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Equipo para Comercio,Papel Termico,4,0.2,41856,13603.2
Dieciocho,29/09/2018,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Equipo para Comercio,Etiquetado Mercancia,6,0.2,3603264,-67561.2
Dieciocho,29/09/2018,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Electrodomesticos,Lavadoras,1,0.4,134352,-20152.8
Dieciocho,29/09/2018,MercadoLibre,Pacifica,Valle del Cauca,Cali,Servientrega+3,Electrodomesticos,Repuestos,2,0,12320,5913.6
Dieciocho,29/09/2018,MercadoLibre,Pacifica,Valle del Cauca,Cali,Servientrega+3,Electrodomesticos,Lavadoras,9,0,4697640,798598.8
Dieciocho,29/09/2018,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Equipo para Comercio,Etiquetado Mercancia,9,0,2791080,725680.8
Dieciocho,29/09/2018,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Electrodomesticos,Repuestos,4,0,234720,72763.2
Dieciocho,29/09/2018,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Equipo para Comercio,Extractores de Polvo,3,0,37800,17388
Dieciocho,29/09/2018,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Equipo para Comercio,Papel Termico,2,0,155040,75969.6
Dieciocho,29/09/2018,MercadoLibre,Pacifica,Narino,Pasto,Envia+4,Equipo para Comercio,Estanteria,3,0,1829940,823473
Dieciocho,29/09/2018,MercadoLibre,Pacifica,Valle del Cauca,Cali,Envia+4,Equipo para Comercio,Etiquetado Mercancia,5,0,1615500,306945
Dieciocho,30/09/2018,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Papel Termico,1,0,97880,48940
Dieciocho,30/09/2018,MercadoLibre,Caribe,Bolivar,Zambrano,Envia+4,Equipo para Comercio,Papel Termico,3,0.2,31104,10886.4
Dieciocho,30/09/2018,MercadoLibre,Caribe,Sucre,Covenas,Envia+4,Equipo para Comercio,Maquinas de Cobro ,6,0.2,138432,22495.2
Dieciocho,30/09/2018,MercadoLibre,Orinoquia,Arauca,Arauca,Envia+4,Equipo para Comercio,Estanteria,5,0.7,18690,-6541.5
Dieciocho,30/09/2018,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Electrodomesticos,Repuestos,3,0,30480,10363.2
Dieciocho,30/09/2018,MercadoLibre,Andina,Boyaca,Chiquinquira,Servientrega-2,Equipo para Comercio,Maquinas de Cobro ,6,0.2,1590816,119311.2
Dieciocho,1/10/2018,MercadoLibre,Andina,Boyaca,Tunja,Envia+4,Equipo para Comercio,Extractores de Polvo,1,0,5780,2716.6
Dieciocho,1/10/2018,MercadoLibre,Andina,Boyaca,Tunja,Envia+4,Electrodomesticos,Repuestos,1,0,103880,42590.8
Dieciocho,3/10/2018,MercadoLibre,Pacifica,Cauca,Caldono,Envia+4,Equipo para Comercio,Papel Termico,2,0,44760,21484.8
Dieciocho,3/10/2018,MercadoLibre,Amazonia,Caqueta,Cartagena del Chaira,Envia+4,Equipo para Comercio,Etiquetado Mercancia,3,0.2,1272816,-15910.2
Dieciocho,3/10/2018,MercadoLibre,Amazonia,Caqueta,Cartagena del Chaira,Envia+4,Equipo para Comercio,Impresora Tirillas,4,0.2,166336,18712.8
Dieciocho,5/10/2018,MercadoLibre,Pacifica,Valle del Cauca,Buenaventura,Envia+4,Equipo para Comercio,Basculas,3,0,316260,154967.4
Dieciocho,5/10/2018,MercadoLibre,Pacifica,Valle del Cauca,Buenaventura,Envia+4,Industrial,Drones,5,0.2,87200,8720
Dieciocho,5/10/2018,MercadoLibre,Andina,Santander,Bucaramanga,Servientrega+3,Electrodomesticos,Aire Acondicionado,7,0.5,699930,-43395.66
Dieciocho,5/10/2018,MercadoLibre,Andina,Santander,Bucaramanga,Servientrega+3,Equipo para Comercio,Impresora Tirillas,5,0.2,44640,10602
Dieciocho,5/10/2018,MercadoLibre,Andina,Antioquia,Envigado,Envia+4,Equipo para Comercio,Papel Termico,2,0,79920,38361.6
Dieciocho,5/10/2018,MercadoLibre,Andina,Antioquia,Envigado,Envia+4,Industrial,Drones,5,0.2,2864000,250600
Dieciocho,5/10/2018,MercadoLibre,Andina,Antioquia,Envigado,Envia+4,Equipo para Comercio,Muebles,6,0,82080,22161.6
Dieciocho,5/10/2018,MercadoLibre,Andina,Antioquia,Envigado,Envia+4,Electrodomesticos,Neveras,1,0.2,513568,64196
Dieciocho,6/10/2018,MercadoLibre,Pacifica,Cauca,Popayan,Servientrega+3,Equipo para Comercio,Extractores de Polvo,5,0,983100,481719
Dieciocho,9/10/2018,MercadoLibre,Andina,Boyaca,Puerto Boyaca,Servientrega+3,Equipo para Comercio,Estanteria,5,0.7,51120,-20448
Dieciocho,9/10/2018,MercadoLibre,Andina,Quindio,Salento,Envia+4,Equipo para Comercio,Basculas,7,0.2,43456,15209.6
Dieciocho,9/10/2018,MercadoLibre,Andina,Quindio,Salento,Envia+4,Electrodomesticos,Neveras,5,0.2,2974080,297408
Dieciocho,9/10/2018,MercadoLibre,Pacifica,Choco,Alto Baudo,Envia-3,Equipo para Comercio,Maquinas de Cobro ,4,0,163840,44236.8
Dieciocho,9/10/2018,MercadoLibre,Pacifica,Choco,Alto Baudo,Envia-3,Electrodomesticos,Repuestos,5,0,509800,152940
Dieciocho,10/10/2018,MercadoLibre,Andina,Antioquia,Ciudad Bolivar,Servientrega-2,Electrodomesticos,Neveras,3,0.2,244704,27529.2
Dieciocho,10/10/2018,MercadoLibre,Andina,Antioquia,Ciudad Bolivar,Servientrega-2,Equipo para Comercio,Basculas,2,0,30560,14974.4
Dieciocho,10/10/2018,MercadoLibre,Orinoquia,Arauca,Arauca,Envia+4,Electrodomesticos,Repuestos,7,0.2,93744,7030.8
Dieciocho,10/10/2018,MercadoLibre,Orinoquia,Meta,El Dorado,Envia+4,Industrial,Drones,6,0.2,1439904,143990.4
Dieciocho,10/10/2018,MercadoLibre,Orinoquia,Meta,El Dorado,Envia+4,Industrial,Drones,7,0.2,1511888,132290.2
Dieciocho,10/10/2018,MercadoLibre,Orinoquia,Meta,Barranca de Upia,Servientrega+3,Equipo para Comercio,Estanteria,4,0.8,102368,-15867.04
Dieciocho,10/10/2018,MercadoLibre,Andina,Antioquia,La Pintada,Envia+4,Equipo para Comercio,Estanteria,7,0.2,102368,38388
Dieciocho,10/10/2018,MercadoLibre,Andina,Boyaca,Sogamoso,Servientrega-2,Industrial,Corte laser,2,0.7,203988,-14279.16
Dieciocho,10/10/2018,MercadoLibre,Amazonia,Guaviare,San Jose del Guaviare,Envia+4,Equipo para Comercio,Estanteria,3,0,256800,125832
Dieciocho,11/10/2018,MercadoLibre,Andina,Antioquia,Itagui,Envia+4,Industrial,Drones,8,0.2,1203072,120307.2
Dieciocho,11/10/2018,MercadoLibre,Andina,Antioquia,Itagui,Envia+4,Industrial,Impresoras,1,0,21980,8572.2
Dieciocho,11/10/2018,MercadoLibre,Andina,Antioquia,Itagui,Envia+4,Electrodomesticos,Repuestos,2,0,79760,22332.8
Dieciocho,11/10/2018,MercadoLibre,Andina,Antioquia,Itagui,Envia+4,Equipo para Comercio,Papel Termico,8,0,124480,56016
Dieciocho,11/10/2018,MercadoLibre,Andina,Antioquia,Itagui,Envia+4,Electrodomesticos,Repuestos,5,0,106400,29792
Dieciocho,11/10/2018,MercadoLibre,Andina,Antioquia,Itagui,Envia+4,Equipo para Comercio,Extractores de Polvo,8,0,79680,36652.8
Dieciocho,11/10/2018,MercadoLibre,Pacifica,Cauca,Villa Rica,Envia+4,Equipo para Comercio,Impresora Tirillas,2,0,7800,3042
Dieciocho,11/10/2018,MercadoLibre,Pacifica,Cauca,Villa Rica,Envia+4,Equipo para Comercio,Papel Termico,3,0,25680,11556
Dieciocho,11/10/2018,MercadoLibre,Pacifica,Cauca,Villa Rica,Envia+4,Equipo para Comercio,Papel Termico,3,0,31680,14256
Dieciocho,11/10/2018,MercadoLibre,Pacifica,Cauca,Villa Rica,Envia+4,Electrodomesticos,Neveras,3,0,1127880,225576
Dieciocho,11/10/2018,MercadoLibre,Pacifica,Cauca,Villa Rica,Envia+4,Equipo para Comercio,Etiquetado Mercancia,3,0,125880,23917.2
Dieciocho,11/10/2018,MercadoLibre,Pacifica,Cauca,Villa Rica,Envia+4,Equipo para Comercio,Etiquetado Mercancia,3,0,1070820,321246
Dieciocho,12/10/2018,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Papel Termico,2,0,22720,10451.2
Dieciocho,12/10/2018,MercadoLibre,Caribe,Sucre,Palmito,Servientrega+3,Equipo para Comercio,Estanteria,2,0.7,5892,-2062.2
Dieciocho,13/10/2018,MercadoLibre,Pacifica,Valle del Cauca,Yumbo,Envia-3,Equipo para Comercio,Impresora Tirillas,4,0,23040,6451.2
Dieciocho,13/10/2018,MercadoLibre,Pacifica,Valle del Cauca,Yumbo,Envia-3,Electrodomesticos,Lavadoras,5,0,2597100,623304
Dieciocho,13/10/2018,MercadoLibre,Pacifica,Valle del Cauca,Yumbo,Envia-3,Equipo para Comercio,Maquinas de Cobro ,4,0,427840,124073.6
Dieciocho,13/10/2018,MercadoLibre,Pacifica,Valle del Cauca,Yumbo,Envia-3,Industrial,Impresoras,2,0,51560,5156
Dieciocho,13/10/2018,MercadoLibre,Pacifica,Choco,Atrato,Servientrega+3,Electrodomesticos,Neveras,2,0,491960,54115.6
Dieciocho,13/10/2018,MercadoLibre,Andina,Antioquia,Sabaneta,Envia+4,Equipo para Comercio,Estanteria,5,0.2,46400,16240
Dieciocho,13/10/2018,MercadoLibre,Caribe,Atlantico,Baranoa,Envia+4,Equipo para Comercio,Estanteria,7,0.8,59864,-46394.6
Dieciocho,13/10/2018,MercadoLibre,Andina,Tolima,Chaparral,Envia-3,Equipo para Comercio,Basculas,5,0,72800,34944
Dieciocho,13/10/2018,MercadoLibre,Andina,Tolima,Chaparral,Envia-3,Industrial,Impresoras,2,0,45920,8724.8
Dieciocho,13/10/2018,MercadoLibre,Andina,Tolima,Chaparral,Envia-3,Equipo para Comercio,Etiquetado Mercancia,4,0,630400,12608
Dieciocho,13/10/2018,MercadoLibre,Pacifica,Valle del Cauca,Cali,Envia-3,Equipo para Comercio,Estanteria,6,0.2,345504,120926.4
Dieciocho,14/10/2018,MercadoLibre,Orinoquia,Meta,Puerto Lopez,Envia+4,Equipo para Comercio,Maquinas de Cobro ,4,0.8,6320,-8532
Dieciocho,14/10/2018,MercadoLibre,Orinoquia,Meta,Puerto Lopez,Envia+4,Industrial,Proyectores,5,0.2,3999920,1249975
Dieciocho,14/10/2018,MercadoLibre,Caribe,Atlantico,Barranquilla,Envia+4,Equipo para Comercio,Papel Termico,13,0.2,644384,201370
Dieciocho,14/10/2018,MercadoLibre,Caribe,Cesar,Agustin Codazzi,Envia+4,Equipo para Comercio,Estanteria,1,0,331960,149382
Dieciocho,14/10/2018,MercadoLibre,Caribe,Atlantico,Barranquilla,Envia+4,Equipo para Comercio,Papel Termico,4,0.2,38272,13873.6
Dieciocho,14/10/2018,MercadoLibre,Andina,Huila,San Agustin,Envia-3,Industrial,Impresoras,3,0,354000,60180
Dieciocho,14/10/2018,MercadoLibre,Andina,Huila,San Agustin,Envia-3,Equipo para Comercio,Etiquetado Mercancia,7,0,158900,44492
Dieciocho,14/10/2018,MercadoLibre,Andina,Huila,San Agustin,Envia-3,Electrodomesticos,Neveras,9,0,3257640,521222.4
Dieciocho,15/10/2018,MercadoLibre,Caribe,Bolivar,San Jacinto,Envia+4,Electrodomesticos,Repuestos,1,0.2,30768,8076.6
Dieciocho,15/10/2018,MercadoLibre,Andina,Boyaca,Aquitania,Envia-3,Electrodomesticos,Neveras,2,0.3,366744,-7858.8
Dieciocho,15/10/2018,MercadoLibre,Andina,Boyaca,Aquitania,Envia-3,Equipo para Comercio,Papel Termico,2,0.2,15936,5776.8
Dieciocho,16/10/2018,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Estanteria,6,0.2,51840,18144
Dieciocho,16/10/2018,MercadoLibre,Andina,Antioquia,Bello,Servientrega-2,Industrial,Impresoras,3,0,359940,172771.2
Dieciocho,17/10/2018,MercadoLibre,Amazonia,Caqueta,Florencia,Envia+4,Equipo para Comercio,Estanteria,3,0.7,73764,-25817.4
Dieciocho,17/10/2018,MercadoLibre,Orinoquia,Meta,Mapiripan,Servientrega+3,Industrial,Impresoras,3,0.2,239952,-17996.4
Dieciocho,17/10/2018,MercadoLibre,Orinoquia,Meta,Villavicencio,Servientrega+3,Electrodomesticos,Repuestos,2,0.6,10624,-1593.6
Dieciocho,18/10/2018,MercadoLibre,Amazonia,Amazonas,El Encanto,Servientrega+3,Equipo para Comercio,Etiquetado Mercancia,3,0,551940,22077.6
Dieciocho,18/10/2018,MercadoLibre,Amazonia,Amazonas,El Encanto,Servientrega+3,Industrial,Drones,5,0,2789900,725374
Dieciocho,18/10/2018,MercadoLibre,Amazonia,Amazonas,El Encanto,Servientrega+3,Electrodomesticos,Neveras,6,0,1091760,141928.8
Dieciocho,18/10/2018,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Equipo para Comercio,Basculas,6,0.2,105024,39384
Dieciocho,18/10/2018,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Equipo para Comercio,Etiquetado Mercancia,6,0.2,373824,-35046
Dieciocho,18/10/2018,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Equipo para Comercio,Papel Termico,4,0.2,20096,6280
Dieciocho,18/10/2018,MercadoLibre,Andina,Caldas,Anserma,Envia+4,Electrodomesticos,Neveras,6,0,1210680,290563.2
Dieciocho,18/10/2018,MercadoLibre,Pacifica,Valle del Cauca,Cali,Servientrega+3,Equipo para Comercio,Papel Termico,2,0,123920,55764
Dieciocho,18/10/2018,MercadoLibre,Pacifica,Cauca,Santa Rosa,Servientrega-2,Equipo para Comercio,Estanteria,2,0,82560,39628.8
Dieciocho,19/10/2018,MercadoLibre,Andina,Antioquia,Medellin,Servientrega-2,Equipo para Comercio,Papel Termico,3,0,26880,13171.2
Dieciocho,19/10/2018,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Equipo para Comercio,Estanteria,9,0.2,625104,203158.8
Dieciocho,19/10/2018,MercadoLibre,Pacifica,Choco,Bajo Baudo,Envia-3,Equipo para Comercio,Estanteria,1,0,631960,297021.2
Dieciocho,19/10/2018,MercadoLibre,Andina,Antioquia,Bello,Servientrega+3,Equipo para Comercio,Papel Termico,3,0,293460,137926.2
Dieciocho,19/10/2018,MercadoLibre,Andina,Antioquia,Bello,Servientrega+3,Equipo para Comercio,Extractores de Polvo,5,0,37500,18000
Dieciocho,19/10/2018,MercadoLibre,Andina,Antioquia,Bello,Servientrega+3,Industrial,Drones,3,0.2,235152,23515.2
Dieciocho,19/10/2018,MercadoLibre,Andina,Antioquia,La Estrella,Envia+4,Industrial,Drones,6,0.2,643104,40194
Dieciocho,20/10/2018,MercadoLibre,Pacifica,Cauca,Timbio,Servientrega+3,Equipo para Comercio,Etiquetado Mercancia,4,0,423920,16956.8
Dieciocho,20/10/2018,MercadoLibre,Caribe,Sucre,Corozal,Envia-3,Electrodomesticos,Lavadoras,3,0.4,657180,-29573.1
Dieciocho,20/10/2018,MercadoLibre,Caribe,Sucre,Corozal,Envia-3,Equipo para Comercio,Etiquetado Mercancia,3,0.2,196704,-24588
Dieciocho,20/10/2018,MercadoLibre,Caribe,Atlantico,Barranquilla,Servientrega+3,Industrial,Impresoras,4,0.2,639936,143985.6
Dieciocho,20/10/2018,MercadoLibre,Caribe,Atlantico,Barranquilla,Servientrega+3,Equipo para Comercio,Etiquetado Mercancia,3,0.2,1010640,63165
Dieciocho,20/10/2018,MercadoLibre,Caribe,Atlantico,Barranquilla,Servientrega+3,Equipo para Comercio,Papel Termico,1,0.2,7616,2475.2
Dieciocho,20/10/2018,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Estanteria,7,0.2,66528,22453.2
Dieciocho,20/10/2018,MercadoLibre,Caribe,Atlantico,Barranquilla,Servientrega+3,Equipo para Comercio,Extractores de Polvo,1,0.2,48848,15875.6
Dieciocho,21/10/2018,MercadoLibre,Andina,Boyaca,Chiquinquira,Envia-3,Equipo para Comercio,Maquinas de Cobro ,4,0.2,243584,27403.2
Dieciocho,21/10/2018,MercadoLibre,Andina,Boyaca,Chiquinquira,Envia-3,Electrodomesticos,Lavadoras,3,0.4,819180,-24575.4
Dieciocho,21/10/2018,MercadoLibre,Andina,Antioquia,Itagui,Envia+4,Equipo para Comercio,Estanteria,5,0.2,59600,18625
Dieciocho,21/10/2018,MercadoLibre,Andina,Tolima,Rovira,Envia+4,Equipo para Comercio,Etiquetado Mercancia,5,0,389400,19470
Dieciocho,21/10/2018,MercadoLibre,Andina,Tolima,Rovira,Envia+4,Electrodomesticos,Lavadoras,4,0,1182640,224701.6
Dieciocho,21/10/2018,MercadoLibre,Andina,Tolima,Rovira,Envia+4,Equipo para Comercio,Impresora Tirillas,1,0,5680,1760.8
Dieciocho,22/10/2018,MercadoLibre,Andina,Boyaca,Villa de Leyva,Envia+4,Electrodomesticos,Repuestos,4,0.2,187776,25819.2
Dieciocho,24/10/2018,MercadoLibre,Caribe,Bolivar,San Jacinto,Envia+4,Equipo para Comercio,Papel Termico,2,0.2,20736,7257.6
Dieciocho,24/10/2018,MercadoLibre,Caribe,Atlantico,Barranquilla,Envia-3,Equipo para Comercio,Estanteria,3,0.8,18528,-13896
Dieciocho,25/10/2018,MercadoLibre,Andina,Antioquia,Bello,Servientrega+3,Equipo para Comercio,Estanteria,4,0.2,55872,18856.8
Dieciocho,25/10/2018,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Industrial,Impresoras,3,0.2,81552,1019.4
Dieciocho,25/10/2018,MercadoLibre,Andina,Antioquia,Medellin,Servientrega+3,Equipo para Comercio,Estanteria,2,0.2,110528,41448
Dieciocho,26/10/2018,MercadoLibre,Pacifica,Valle del Cauca,Cali,Servientrega+3,Electrodomesticos,Repuestos,4,0,127840,6392
Dieciocho,26/10/2018,MercadoLibre,Pacifica,Valle del Cauca,Cali,Servientrega+3,Industrial,Drones,5,0.2,767920,76792
Dieciocho,27/10/2018,MercadoLibre,Andina,Norte de Santander,Cucuta,Envia+4,Equipo para Comercio,Papel Termico,2,0.2,20736,7257.6
Dieciocho,27/10/2018,MercadoLibre,Andina,Norte de Santander,Cucuta,Envia+4,Equipo para Comercio,Papel Termico,3,0.2,23904,8067.6
Dieciocho,28/10/2018,MercadoLibre,Caribe,Cordoba,Cienaga de Oro,Servientrega+3,Equipo para Comercio,Estanteria,3,0,24780,11646.6
Dieciocho,28/10/2018,MercadoLibre,Andina,Antioquia,Medellin,Envia-3,Equipo para Comercio,Muebles,2,0,12560,125.6
Dieciocho,28/10/2018,MercadoLibre,Andina,Antioquia,Medellin,Envia-3,Equipo para Comercio,Muebles,2,0,961480,28844.4
Dieciocho,28/10/2018,MercadoLibre,Andina,Antioquia,Medellin,Envia-3,Electrodomesticos,Aire Acondicionado,6,0.15,1233996,-36294
Dieciocho,28/10/2018,MercadoLibre,Andina,Antioquia,Medellin,Envia-3,Equipo para Comercio,Etiquetado Mercancia,5,0,282800,76356
Dieciocho,29/10/2018,MercadoLibre,Caribe,Atlantico,Barranquilla,Envia-3,Industrial,Drones,6,0.2,5471904,683988
Dieciocho,29/10/2018,MercadoLibre,Pacifica,Narino,Pasto,Envia+4,Industrial,Impresoras,2,0,3960,1782
Dieciocho,29/10/2018,MercadoLibre,Pacifica,Narino,Pasto,Envia+4,Equipo para Comercio,Papel Termico,2,0,151760,71327.2
Dieciocho,31/10/2018,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Equipo para Comercio,Luces,3,0,22680,10432.8
Dieciocho,31/10/2018,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Equipo para Comercio,Etiquetado Mercancia,5,0,160600,41756
Dieciocho,31/10/2018,MercadoLibre,Andina,Boyaca,Saboya,Envia-3,Equipo para Comercio,Estanteria,2,0.7,12516,-5215
Dieciocho,31/10/2018,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Equipo para Comercio,Papel Termico,13,0,129480,60855.6
